make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2010,10.9,800,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2371.85
2006,19.11,4000,5,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,8353.74
1996,11.09,1000,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4198.79
2003,20.19,4000,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,8119.9
2018,14.25,3000,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,9515.58
1997,5.0,800,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1819.34
2018,21.97,2500,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,7364.12
2019,20.47,5000,5,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,11277.45
2009,24.76,1200,4,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,4907.61
1997,7.55,5000,5,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,8672.09
2013,14.73,5000,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,10228.08
2012,18.66,4000,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,9488.99
2002,20.86,1800,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,7163.07
2020,10.69,1200,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,5862.61
2011,20.16,3000,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,9539.42
2002,15.14,1200,3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,1834.14
2001,8.72,2500,4,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,3058.28
2001,14.25,2500,5,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,4194.55
1997,20.57,2500,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,6157.26
1995,8.93,800,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4926.07
1998,21.19,1800,3,2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,5454.0
2019,19.42,800,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4943.21
1999,16.73,2500,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,3198.12
1995,9.82,3000,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4881.17
2009,10.23,2500,3,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,4696.66
1999,16.01,800,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2402.33
2007,12.38,1200,4,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,2366.58
2002,16.33,5000,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,9342.45
2002,22.53,1200,3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,4623.38
1999,16.63,2500,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,4358.16
2022,16.5,1500,4,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,6136.06
2003,16.5,1200,4,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,3278.15
1995,23.07,2000,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,5051.77
1998,24.47,5000,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11064.14
1997,20.11,2000,4,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,4648.2
1996,18.68,5000,5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,8474.73
2002,19.15,1800,2,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,5676.28
2017,25.14,2000,2,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,9180.02
2003,20.38,1200,3,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,7453.28
1996,25.61,5000,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,10847.11
2008,15.9,1800,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,6737.54
2008,11.32,4000,2,2,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10792.82
1998,14.65,1500,5,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,3876.71
2000,15.19,1000,5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,2023.71
2005,26.02,1800,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,7275.96
1997,21.68,1200,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,3194.08
2002,14.81,1200,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,3167.64
1997,22.04,1500,3,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,5354.85
2008,17.35,1500,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,6893.55
2022,26.17,1800,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,7020.28
2007,16.33,2500,2,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8475.09
2007,10.31,1500,5,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,4621.17
1996,17.07,2500,4,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5715.84
2007,16.33,4000,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9922.38
2023,11.28,1200,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,8012.02
2013,20.93,1800,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,6876.33
2021,25.12,1500,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7681.85
2000,12.39,4000,2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9022.07
2010,22.86,1800,3,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6581.54
1996,14.97,5000,1,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5754.1
2002,17.88,1000,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,3465.61
2011,17.35,5000,4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,9578.51
2017,17.88,800,4,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,5447.15
1996,20.37,2500,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,7153.46
2004,12.88,800,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5847.77
2022,24.47,3000,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,11329.63
2010,20.52,4000,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,12177.66
2000,22.18,2500,2,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,7556.26
2022,14.1,4000,5,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,13696.55
1996,12.43,5000,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10210.48
1996,23.91,2000,5,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,3101.63
2020,12.21,2500,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7334.92
2007,18.75,1200,5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5013.02
2018,23.09,4000,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,12677.71
2009,17.37,1200,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6293.09
2022,23.85,2000,3,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,8587.5
1996,16.64,1500,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3688.96
2001,11.61,4000,4,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,8200.25
1997,19.87,800,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,1685.66
2002,18.99,4000,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7492.36
2017,31.44,1500,4,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,7184.57
2008,13.27,5000,4,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,8139.4
2018,16.74,1800,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8415.92
2017,14.35,800,1,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,7112.44
2021,17.29,800,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,6262.04
2016,17.09,2000,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6139.98
2023,13.64,5000,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,10302.75
2001,20.34,800,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,4324.07
2015,16.93,1000,3,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,8195.42
2001,24.73,1200,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,1695.08
1995,14.76,2500,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,8316.92
2011,27.31,1000,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9367.28
2003,19.38,1800,2,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,7034.57
2015,24.36,4000,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,13281.89
2007,18.58,5000,2,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,10185.63
2015,14.1,3000,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,7155.55
2013,16.68,3000,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6704.29
2015,11.07,1000,3,2,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,5950.82
2013,17.44,800,4,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,5580.99
2019,18.86,4000,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,10016.14
2019,18.23,5000,4,0,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,13055.66
2016,24.65,1500,2,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,8615.07
2011,17.25,4000,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,11638.35
2017,8.53,2500,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,7378.57
2017,35.0,2000,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8381.61
2004,14.55,5000,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,10621.67
2004,22.84,4000,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8631.83
1998,10.48,5000,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,6854.72
2002,19.23,1500,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4520.75
2016,14.03,800,4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6177.69
2014,5.0,1800,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,5837.05
2014,16.59,2000,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,7567.51
2012,17.75,2000,5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,5887.48
2008,16.91,800,5,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,3099.75
2012,19.22,2500,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,7777.46
2022,16.65,3000,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,6314.12
2008,18.35,1800,2,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8583.03
2014,18.85,1000,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,7717.2
2015,17.82,1000,3,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5995.04
2018,17.15,1800,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,8671.19
2009,13.53,2500,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7678.45
2016,20.97,2500,3,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,7959.63
1998,16.59,1500,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2816.82
2007,16.18,1200,3,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,4270.02
2021,20.56,4000,4,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,10118.69
2017,19.06,2500,4,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,7592.32
2002,14.51,1000,5,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2653.72
2012,24.25,800,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,5165.86
2006,12.05,1000,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,5656.94
2017,12.84,1200,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,5981.81
2008,21.34,1800,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,8154.72
1996,26.76,1200,1,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,4053.28
2012,15.11,5000,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,11955.78
2018,20.06,4000,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,13466.16
1996,12.04,5000,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,7353.68
2005,13.36,1500,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4439.63
2003,23.66,2500,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,8804.44
2006,19.83,1500,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5365.9
2011,23.82,1200,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,8328.09
2009,23.43,5000,5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,10486.22
2019,7.55,800,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5231.96
2011,12.02,4000,5,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8030.15
2020,19.37,800,3,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3919.63
2023,9.51,800,1,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,6625.64
2020,12.73,800,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5745.21
2012,25.13,1800,4,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,7305.84
2016,15.29,2500,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,9527.84
2000,21.55,2500,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5729.21
2011,17.86,5000,3,1,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,10527.11
2017,14.6,800,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7549.1
2018,9.68,2000,3,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,6806.62
2012,19.17,4000,5,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,10280.68
2002,25.27,2000,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,6114.81
2003,14.74,1500,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3872.67
2000,18.34,5000,4,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,10161.54
1999,10.4,4000,4,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7365.85
2006,14.64,1200,3,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4434.12
2019,19.7,5000,2,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,12667.85
2023,21.72,1500,1,2,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,10020.94
2022,20.78,1500,5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,7936.95
2005,7.84,1500,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,3431.58
2019,15.72,2000,5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7241.77
1995,13.16,2500,3,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,4143.03
2005,16.45,4000,2,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,8575.38
2013,17.44,1200,3,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,6175.78
2003,23.33,3000,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,8438.89
2021,19.48,3000,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,11405.83
1996,25.09,800,3,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,3373.18
2006,14.5,1800,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3593.52
1998,10.91,5000,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8100.08
1998,25.28,1800,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,5705.79
2012,20.17,3000,2,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,11274.21
2009,14.28,3000,3,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,6491.54
2013,20.19,1000,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,6657.18
2007,22.18,1200,2,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5749.59
2013,18.6,1000,5,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,2340.8
2011,14.35,800,4,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,3382.42
2000,15.79,1000,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1601.37
2010,19.45,5000,5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,9832.02
2018,18.99,2000,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,9382.77
2006,24.06,800,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,6543.08
2013,16.62,2000,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,8018.15
1999,13.18,800,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,5481.54
2011,30.89,1000,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,9165.97
2020,18.87,3000,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,8861.61
2017,22.17,2000,5,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5283.54
2020,20.61,4000,5,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,8051.36
2023,18.93,800,4,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,5442.18
1995,16.86,1800,5,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,2305.92
2022,5.0,2500,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10097.25
2021,12.68,4000,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,11774.16
2019,19.65,4000,2,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,12526.81
2018,5.0,1500,2,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,5446.65
2017,18.36,1500,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,7714.3
2004,21.31,1500,4,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,4398.84
2009,22.17,1200,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8414.59
2017,20.99,3000,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,9842.54
2015,22.79,1800,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,6791.38
2015,26.03,2500,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,10088.29
2005,23.48,5000,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,11004.85
2007,18.98,2000,2,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,7285.92
1999,17.33,4000,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8118.49
1995,18.57,1200,5,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,1437.38
2018,16.62,2000,5,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,9250.62
2006,23.59,1200,3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,4584.93
2005,20.86,1000,3,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,8667.29
2011,16.09,1200,5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,4133.81
1998,24.62,1000,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3840.46
2009,16.54,1000,3,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,5544.32
2019,13.27,5000,3,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,12517.74
2003,17.95,2500,5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,5487.75
2015,13.88,5000,5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,11359.63
2014,22.68,1200,2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,6866.15
2013,13.77,3000,5,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,6110.28
2013,17.42,1000,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6088.95
2006,22.7,2500,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,6238.16
1999,14.44,1200,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,4219.11
2004,20.06,4000,2,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,9143.1
2011,13.13,2500,3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,11466.0
1999,19.22,4000,4,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6341.82
2016,20.84,1000,5,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,5064.24
2010,17.79,2000,5,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,5219.13
2001,18.17,1800,4,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4108.78
2022,20.22,1000,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,9263.8
2003,16.6,1500,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,4128.12
1997,22.45,1500,2,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,5885.37
2009,24.86,3000,4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,8147.47
2010,13.37,2500,2,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,10156.74
2012,26.84,1800,5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,5281.11
2008,16.48,4000,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,11332.39
1997,27.97,800,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6540.18
2006,16.55,1500,2,1,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,4286.21
2003,21.54,1800,5,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,6250.42
2022,21.51,3000,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,9837.77
2001,16.06,1200,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3609.19
2003,18.36,1800,5,1,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,7152.41
2007,25.2,1200,4,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,4971.86
2012,16.39,2500,4,1,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,8005.46
1999,15.91,5000,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,9406.96
2007,12.23,1200,3,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,2518.7
1998,25.84,2500,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,6922.72
1996,15.6,1000,2,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,4845.24
